I_DATA_SET1,SOURCE_RES,SOURCE_PSCHEMA,SOURCE_LSCHEMA,SOURCE_TABLE1,SOURCE_TABLE2,SOURCE_TAB,TARGET_PSCHEMA,TARGET_LSCHEMA,TARGET_TABLE1,TARGET_TABLE2,TARGET_TAB,TARGET_RES,I_DATA_SET2
6153007,ODS,DWH.DWH_STAGING,DWH_STG,T24M$_8041_MV_1,DWH.DWH_STAGING.T24M$_8041_MV_1,DWH_STG.T24M$_8041_MV_1,DWH.DWH,DWH_LOGICAL,T24M_8041_MV1,DWH.DWH.T24M_8041_MV1,DWH_LOGICAL.T24M_8041_MV1,ODS,6153007
3646007,ODS,DWH.DWH_STAGING,DWH_STG,T_ACCOUNT,DWH.DWH_STAGING.T_ACCOUNT,DWH_STG.T_ACCOUNT,DWH.DWH,DWH_LOGICAL,ACCOUNT_IPL,DWH.DWH.ACCOUNT_IPL,DWH_LOGICAL.ACCOUNT_IPL,ODS,3646007
3818007,ODS,CLIMS.TBCMS,CLIMS,CMS_SEC_ENVELOPE_ITEM,CLIMS.TBCMS.CMS_SEC_ENVELOPE_ITEM,CLIMS.CMS_SEC_ENVELOPE_ITEM,DWH.DWH,DWH_DWH,CLIMS_CMS_SEC_ENVELOPE_ITEM,DWH.DWH.CLIMS_CMS_SEC_ENVELOPE_ITEM,DWH_DWH.CLIMS_CMS_SEC_ENVELOPE_ITEM,ODS,3818007
256166007,ODS,MPLUS.MEPDEV,MPLUS,V_MPLUS_APPLICATIONS,MPLUS.MEPDEV.V_MPLUS_APPLICATIONS,MPLUS.V_MPLUS_APPLICATIONS,DWH.DWH_STAGING,DWH_STG,TMP_MPLUS_APPLICATIONS,DWH.DWH_STAGING.TMP_MPLUS_APPLICATIONS,DWH_STG.TMP_MPLUS_APPLICATIONS,ODS,256166007
255652007,ODS,MPLUS.MEPDEV,MPLUS,V_MPLUS_SALARY_INCOMES,MPLUS.MEPDEV.V_MPLUS_SALARY_INCOMES,MPLUS.V_MPLUS_SALARY_INCOMES,DWH.DWH_STAGING,DWH_STG,TMP_MPLUS_SALARY_INCOMES,DWH.DWH_STAGING.TMP_MPLUS_SALARY_INCOMES,DWH_STG.TMP_MPLUS_SALARY_INCOMES,ODS,255652007
256145007,ODS,iGTS_VIEW.CIM_R2B,iGTS_CIM,EVN_BILL_CREDIT_ACCOUNT,iGTS_VIEW.CIM_R2B.EVN_BILL_CREDIT_ACCOUNT,iGTS_CIM.EVN_BILL_CREDIT_ACCOUNT,DWH.DWH,DWH_DWH,TB_EVN_BILL_CREDIT_ACCOUNT,DWH.DWH.TB_EVN_BILL_CREDIT_ACCOUNT,DWH_DWH.TB_EVN_BILL_CREDIT_ACCOUNT,ODS,256145007
256532007,ODS,SUPPORT_CENTRER.supportcenter.dbo,SUPPORT_CENTRER,SurveyPerRequest,SUPPORT_CENTRER.supportcenter.dbo.SurveyPerRequest,SUPPORT_CENTRER.SurveyPerRequest,DWH.DWH,DWH_LOGICAL,SC_SURVEYPERREQUEST,DWH.DWH.SC_SURVEYPERREQUEST,DWH_LOGICAL.SC_SURVEYPERREQUEST,ODS,256532007
252181001,DWH,EDW_SOR.EDW_STG,EDW_SOR_STG,T_CHEQUE,EDW_SOR.EDW_STG.T_CHEQUE,EDW_SOR_STG.T_CHEQUE,EDW_SOR.EDW_SOR,EDW_SOR,AR_X_RI,EDW_SOR.EDW_SOR.AR_X_RI,EDW_SOR.AR_X_RI,DWH,252181001
252914001,DWH,EDW_SOR.DWH,EDW_DWH,CMS_CREDITTRXN,EDW_SOR.DWH.CMS_CREDITTRXN,EDW_DWH.CMS_CREDITTRXN,EDW_SOR.EDW_STG,EDW_SOR_STG,T_CMS_CREDIT_UP,EDW_SOR.EDW_STG.T_CMS_CREDIT_UP,EDW_SOR_STG.T_CMS_CREDIT_UP,DWH,252914001
251997001,DWH,EDW_SOR.EDW_STG,EDW_SOR_STG,TMP_RPT_SOPHU_KTTH,EDW_SOR.EDW_STG.TMP_RPT_SOPHU_KTTH,EDW_SOR_STG.TMP_RPT_SOPHU_KTTH,EDW_SOR.EDW_DMT,EDW_DMT,RPT_SOPHU_KTTH,EDW_SOR.EDW_DMT.RPT_SOPHU_KTTH,EDW_DMT.RPT_SOPHU_KTTH,DWH,251997001
253960001,DWH,ALM.DWH,ICT_DWH,QUANLY_HOTRO_LS_TCB,ALM.DWH.QUANLY_HOTRO_LS_TCB,ICT_DWH.QUANLY_HOTRO_LS_TCB,,ICT_STG,T_TBL_ICT_LD_TSD_LOAN_INFO,.T_TBL_ICT_LD_TSD_LOAN_INFO,ICT_STG.T_TBL_ICT_LD_TSD_LOAN_INFO,DWH,253960001
253952001,DWH,,ICT_VAS,TBL_ICT_SALE_SCORE_SMY,.TBL_ICT_SALE_SCORE_SMY,ICT_VAS.TBL_ICT_SALE_SCORE_SMY,,ICT_DMT,TBL_ICT_ANL_FCT,.TBL_ICT_ANL_FCT,ICT_DMT.TBL_ICT_ANL_FCT,DWH,253952001
251133001,DWH,EDW_SOR.EDW_STG,EDW_SOR_STG,T_PD_AVY_SHD,EDW_SOR.EDW_STG.T_PD_AVY_SHD,EDW_SOR_STG.T_PD_AVY_SHD,EDW_SOR.EDW_SOR,EDW_SOR,AR_TVR_SMY,EDW_SOR.EDW_SOR.AR_TVR_SMY,EDW_SOR.AR_TVR_SMY,DWH,251133001
1848001,DWH,EDW_SOR.DWH_STAGING,EDW_DWH_STG,I$_GROUP_DEBIT_INT,EDW_SOR.DWH_STAGING.I$_GROUP_DEBIT_INT,EDW_DWH_STG.I$_GROUP_DEBIT_INT,EDW_SOR.EDW_STG,EDW_SOR_STG,T_GRP_DR_INT_LST,EDW_SOR.EDW_STG.T_GRP_DR_INT_LST,EDW_SOR_STG.T_GRP_DR_INT_LST,DWH,1848001
257204001,DWH,EDW_SOR.DWH,EDW_DWH,KDR_PAPERS,EDW_SOR.DWH.KDR_PAPERS,EDW_DWH.KDR_PAPERS,EDW_SOR.EDW_STG,EDW_SOR_STG,T_KDR_FNC_MKT_IMT_AVY,EDW_SOR.EDW_STG.T_KDR_FNC_MKT_IMT_AVY,EDW_SOR_STG.T_KDR_FNC_MKT_IMT_AVY,DWH,257204001
253244001,DWH,EDW_SOR.DWH,EDW_DWH,KDR_ACCOUNTING,EDW_SOR.DWH.KDR_ACCOUNTING,EDW_DWH.KDR_ACCOUNTING,EDW_SOR.EDW_STG,EDW_SOR_STG,T_KDR_ACCOUNTING,EDW_SOR.EDW_STG.T_KDR_ACCOUNTING,EDW_SOR_STG.T_KDR_ACCOUNTING,DWH,253244001
253343001,DWH,,ICT_STG,T_ICT_SALE_INFO,.T_ICT_SALE_INFO,ICT_STG.T_ICT_SALE_INFO,,ICT_VAS,TBL_ICT_BANCA_TSD,.TBL_ICT_BANCA_TSD,ICT_VAS.TBL_ICT_BANCA_TSD,DWH,253343001
252323001,DWH,EDW_SOR.EDW_DMT,EDW_DMT,OU_DIM,EDW_SOR.EDW_DMT.OU_DIM,EDW_DMT.OU_DIM,EDW_SOR.EDW_STG,EDW_SOR_STG,T_AR_BHVR_ANL_FCT_AC,EDW_SOR.EDW_STG.T_AR_BHVR_ANL_FCT_AC,EDW_SOR_STG.T_AR_BHVR_ANL_FCT_AC,DWH,252323001
1047001,DWH,EDW_SOR.EDW_DMT,EDW_DMT,SRO_DIM,EDW_SOR.EDW_DMT.SRO_DIM,EDW_DMT.SRO_DIM,EDW_SOR.EDW_STG,EDW_SOR_STG,T_DMT_AU_SMY_PFT_DETAIL_2,EDW_SOR.EDW_STG.T_DMT_AU_SMY_PFT_DETAIL_2,EDW_SOR_STG.T_DMT_AU_SMY_PFT_DETAIL_2,DWH,1047001
255650001,DWH,EDW_SOR.EDW_DMT,EDW_DMT,PFS_LN_BDG_FCT_MTLY,EDW_SOR.EDW_DMT.PFS_LN_BDG_FCT_MTLY,EDW_DMT.PFS_LN_BDG_FCT_MTLY,EDW_SOR.EDW_STG,EDW_SOR_STG,T_PFS_RBD_LD_MO_RP,EDW_SOR.EDW_STG.T_PFS_RBD_LD_MO_RP,EDW_SOR_STG.T_PFS_RBD_LD_MO_RP,DWH,255650001
255644001,DWH,EDW_SOR.EDW_DMT,EDW_DMT,OU_DIM,EDW_SOR.EDW_DMT.OU_DIM,EDW_DMT.OU_DIM,EDW_SOR.EDW_STG,EDW_SOR_STG,T_FIN_IND_LD_AR_MO_2,EDW_SOR.EDW_STG.T_FIN_IND_LD_AR_MO_2,EDW_SOR_STG.T_FIN_IND_LD_AR_MO_2,DWH,255644001
255770001,DWH,EDW_SOR.EDW_DMT,EDW_DMT,AR_DIM,EDW_SOR.EDW_DMT.AR_DIM,EDW_DMT.AR_DIM,EDW_SOR.EDW_STG,EDW_SOR_STG,T_TBL_RBD_CASA_DLY,EDW_SOR.EDW_STG.T_TBL_RBD_CASA_DLY,EDW_SOR_STG.T_TBL_RBD_CASA_DLY,DWH,255770001
255962001,DWH,EDW_SOR.EDW_STG,EDW_SOR_STG,T_LD_PD,EDW_SOR.EDW_STG.T_LD_PD,EDW_SOR_STG.T_LD_PD,EDW_SOR.EDW_SOR,EDW_SOR,AR,EDW_SOR.EDW_SOR.AR,EDW_SOR.AR,DWH,255962001
617001,DWH,EDW_SOR.EDW_STG,EDW_SOR_STG,T_DMT_CST_LMT,EDW_SOR.EDW_STG.T_DMT_CST_LMT,EDW_SOR_STG.T_DMT_CST_LMT,EDW_SOR.EDW_DMT,EDW_DMT,CST_DIM,EDW_SOR.EDW_DMT.CST_DIM,EDW_DMT.CST_DIM,DWH,617001
257247001,DWH,EDW_SOR.DWH_STAGING,EDW_DWH_STG,I$_LD_LOANS_AND_DEPOSITS,EDW_SOR.DWH_STAGING.I$_LD_LOANS_AND_DEPOSITS,EDW_DWH_STG.I$_LD_LOANS_AND_DEPOSITS,EDW_SOR.EDW_STG,EDW_SOR_STG,T_LD_PD,EDW_SOR.EDW_STG.T_LD_PD,EDW_SOR_STG.T_LD_PD,DWH,257247001
255701001,DWH,EDW_SOR.EDW_DMT,EDW_DMT,PD_DIM,EDW_SOR.EDW_DMT.PD_DIM,EDW_DMT.PD_DIM,EDW_SOR.EDW_STG,EDW_SOR_STG,T_TD_AR_MO_2,EDW_SOR.EDW_STG.T_TD_AR_MO_2,EDW_SOR_STG.T_TD_AR_MO_2,DWH,255701001
257392001,DWH,EDW_SOR.DWH_STAGING,EDW_DWH_STG,I$_ACCOUNT,EDW_SOR.DWH_STAGING.I$_ACCOUNT,EDW_DWH_STG.I$_ACCOUNT,EDW_SOR.EDW_STG,EDW_SOR_STG,T_AC_AZ,EDW_SOR.EDW_STG.T_AC_AZ,EDW_SOR_STG.T_AC_AZ,DWH,257392001
256088001,DWH,EDW_SOR.EDW_DMT,EDW_DMT,PFS_BC_FCT_DLY,EDW_SOR.EDW_DMT.PFS_BC_FCT_DLY,EDW_DMT.PFS_BC_FCT_DLY,EDW_SOR.EDW_STG,EDW_SOR_STG,T_PFS_BC_SMY_DLY,EDW_SOR.EDW_STG.T_PFS_BC_SMY_DLY,EDW_SOR_STG.T_PFS_BC_SMY_DLY,DWH,256088001
408001,DWH,EDW_SOR.DWH,EDW_DWH,T24M_0139_SV1,EDW_SOR.DWH.T24M_0139_SV1,EDW_DWH.T24M_0139_SV1,EDW_SOR.EDW_SOR,EDW_SOR,PST_ENTR,EDW_SOR.EDW_SOR.PST_ENTR,EDW_SOR.PST_ENTR,DWH,408001
1930001,DWH,EDW_SOR.EDW_DMT,EDW_DMT,ACG_STC_DIM,EDW_SOR.EDW_DMT.ACG_STC_DIM,EDW_DMT.ACG_STC_DIM,EDW_SOR.EDW_STG,EDW_SOR_STG,T_DMT_BSH_ANL_FCT_HO,EDW_SOR.EDW_STG.T_DMT_BSH_ANL_FCT_HO,EDW_SOR_STG.T_DMT_BSH_ANL_FCT_HO,DWH,1930001
255719001,DWH,EDW_SOR.EDW_STG,EDW_SOR_STG,T_TBL_PFS_TD_CST_MTH,EDW_SOR.EDW_STG.T_TBL_PFS_TD_CST_MTH,EDW_SOR_STG.T_TBL_PFS_TD_CST_MTH,EDW_SOR.EDW_DMT,EDW_DMT,PFS_AR_FCT_MTLY,EDW_SOR.EDW_DMT.PFS_AR_FCT_MTLY,EDW_DMT.PFS_AR_FCT_MTLY,DWH,255719001
257316001,DWH,EDW_SOR.DWH,EDW_DWH,QUANLY_HOTRO_LS_TCB,EDW_SOR.DWH.QUANLY_HOTRO_LS_TCB,EDW_DWH.QUANLY_HOTRO_LS_TCB,EDW_SOR.EDW_DMT,EDW_DMT,PFS_AR_LN_SCD_DT,EDW_SOR.EDW_DMT.PFS_AR_LN_SCD_DT,EDW_DMT.PFS_AR_LN_SCD_DT,DWH,257316001
1327002,ODS,DWH.DWH,DWH_LOGICAL,V_T24CO_DVBAOHIEM_TCB,DWH.DWH.V_T24CO_DVBAOHIEM_TCB,DWH_LOGICAL.V_T24CO_DVBAOHIEM_TCB,DWH_STG.DWH_STAGING,DWH_STAGING_LOGICAL,T_CO_DVBAOHIEM_TCB,DWH_STG.DWH_STAGING.T_CO_DVBAOHIEM_TCB,DWH_STAGING_LOGICAL.T_CO_DVBAOHIEM_TCB,ODS,1327002
4236007,ODS,KONDOR.Kustom.dbo,KONDOR_KUSTOM,KT_Kondor2T24AcMap,KONDOR.Kustom.dbo.KT_Kondor2T24AcMap,KONDOR_KUSTOM.KT_Kondor2T24AcMap,DWH.DWH,DWH_DWH,KDR_KT_KONDOR2T24ACM,DWH.DWH.KDR_KT_KONDOR2T24ACM,DWH_DWH.KDR_KT_KONDOR2T24ACM,ODS,4236007
4399007,ODS,DWH.DWH,DWH_LOGICAL,V_T24BANNO_TCB,DWH.DWH.V_T24BANNO_TCB,DWH_LOGICAL.V_T24BANNO_TCB,DWH_STG.DWH_STAGING,DWH_STAGING_LOGICAL,T_BANNO_TCB,DWH_STG.DWH_STAGING.T_BANNO_TCB,DWH_STAGING_LOGICAL.T_BANNO_TCB,ODS,4399007
254246007,ODS,DWH.TCB_DWH_VAS,DWH_TCB_DWH_VAS,R_TBL_RISK_IDC_CST_DEBT_DTL,DWH.TCB_DWH_VAS.R_TBL_RISK_IDC_CST_DEBT_DTL,DWH_TCB_DWH_VAS.R_TBL_RISK_IDC_CST_DEBT_DTL,MPLUS.MEPDEV,MPLUS,DW_CREDIT_HIST_DTL,MPLUS.MEPDEV.DW_CREDIT_HIST_DTL,MPLUS.DW_CREDIT_HIST_DTL,ODS,254246007
7744007,ODS,GSM.GSMWeb.dbo,GSM,CNA_DEPENDENT,GSM.GSMWeb.dbo.CNA_DEPENDENT,GSM.CNA_DEPENDENT,DWH.DWH,DWH_LOGICAL,GSM_CNA_DEPENDENT,DWH.DWH.GSM_CNA_DEPENDENT,DWH_LOGICAL.GSM_CNA_DEPENDENT,ODS,7744007
255912007,ODS,TCBS.GSMWeb.dbo,TCBS_TCBSCentralDWH,Stg_matomo_log_action,TCBS.GSMWeb.dbo.Stg_matomo_log_action,TCBS_TCBSCentralDWH.Stg_matomo_log_action,DWH.DWH,DWH_DWH,IB_MATOMO_LOG_ACTION,DWH.DWH.IB_MATOMO_LOG_ACTION,DWH_DWH.IB_MATOMO_LOG_ACTION,ODS,255912007
255767007,ODS,iGTS_VIEW.CIM_R2B,iGTS_CIM,ACCOUNTING_ENTRY_LEGS,iGTS_VIEW.CIM_R2B.ACCOUNTING_ENTRY_LEGS,iGTS_CIM.ACCOUNTING_ENTRY_LEGS,DWH.DWH,DWH_DWH,TB_ACCT_ENTRY_LEGS,DWH.DWH.TB_ACCT_ENTRY_LEGS,DWH_DWH.TB_ACCT_ENTRY_LEGS,ODS,255767007
256396007,ODS,SMS_CARD.SMS_ActiveCard.dbo,SMS_CARD,tblActiveSMS,SMS_CARD.SMS_ActiveCard.dbo.tblActiveSMS,SMS_CARD.tblActiveSMS,DWH.DWH,DWH_DWH,TBL_ACTIVESMS,DWH.DWH.TBL_ACTIVESMS,DWH_DWH.TBL_ACTIVESMS,ODS,256396007
132002,OGG,T24_REP.T24REP,T24_REP,OGG_HOLIDAY,T24_REP.T24REP.OGG_HOLIDAY,T24_REP.OGG_HOLIDAY,,DWH_OCB,DWH_HOLIDAY,.DWH_HOLIDAY,DWH_OCB.DWH_HOLIDAY,OGG,132002
3215002,OGG,iGTS_DWH.DWH,iGTS_DWH,CUSTOMER_TSD,iGTS_DWH.DWH.CUSTOMER_TSD,iGTS_DWH.CUSTOMER_TSD,iGTS_DWH.DWH_STAGING,iGTS_DWH_STAGING,TBL_TB_CUSTOMER_TSD,iGTS_DWH.DWH_STAGING.TBL_TB_CUSTOMER_TSD,iGTS_DWH_STAGING.TBL_TB_CUSTOMER_TSD,OGG,3215002
2889002,OGG,iGTS_DWH.DWH_STAGING,iGTS_DWH_STAGING,TMP_TB_IPSH_BENE,iGTS_DWH.DWH_STAGING.TMP_TB_IPSH_BENE,iGTS_DWH_STAGING.TMP_TB_IPSH_BENE,T24_REP.T24REP,T24_REP,IPSH_GTB_BENE_MASTER_REP,T24_REP.T24REP.IPSH_GTB_BENE_MASTER_REP,T24_REP.IPSH_GTB_BENE_MASTER_REP,OGG,2889002
522001,DWH,EDW_SOR.DWH_STAGING,EDW_DWH_STG,I$_GROUP_DEBIT_INT,EDW_SOR.DWH_STAGING.I$_GROUP_DEBIT_INT,EDW_DWH_STG.I$_GROUP_DEBIT_INT,EDW_SOR.EDW_SOR,EDW_SOR,INT_RATE_HIST,EDW_SOR.EDW_SOR.INT_RATE_HIST,EDW_SOR.INT_RATE_HIST,DWH,522001
256360001,DWH,EDW_SOR.DWH,EDW_DWH,KDR_FUTURESMATURITIES,EDW_SOR.DWH.KDR_FUTURESMATURITIES,EDW_DWH.KDR_FUTURESMATURITIES,EDW_SOR.EDW_STG,EDW_SOR_STG,T_IMT_PRC_QTN,EDW_SOR.EDW_STG.T_IMT_PRC_QTN,EDW_SOR_STG.T_IMT_PRC_QTN,DWH,256360001
251540001,DWH,EDW_SOR.EDW_STG,EDW_SOR_STG,T_KDR_DEALS_SCHEDULES,EDW_SOR.EDW_STG.T_KDR_DEALS_SCHEDULES,EDW_SOR_STG.T_KDR_DEALS_SCHEDULES,EDW_SOR.EDW_SOR,EDW_SOR,AR_AVY_SHD_ITM,EDW_SOR.EDW_SOR.AR_AVY_SHD_ITM,EDW_SOR.AR_AVY_SHD_ITM,DWH,251540001
253155001,DWH,EDW_SOR.EDW_STG,EDW_SOR_STG,T_KDR_DEALS_SCHEDULES,EDW_SOR.EDW_STG.T_KDR_DEALS_SCHEDULES,EDW_SOR_STG.T_KDR_DEALS_SCHEDULES,EDW_SOR.EDW_SOR,EDW_SOR,AR_AVY_SHD_ITM,EDW_SOR.EDW_SOR.AR_AVY_SHD_ITM,EDW_SOR.AR_AVY_SHD_ITM,DWH,253155001
252692001,DWH,EDW_SOR.EDW_STG,EDW_SOR_STG,T_CMS_ACC2CARD,EDW_SOR.EDW_STG.T_CMS_ACC2CARD,EDW_SOR_STG.T_CMS_ACC2CARD,EDW_SOR.EDW_SOR,EDW_SOR,AR_X_AR_D,EDW_SOR.EDW_SOR.AR_X_AR_D,EDW_SOR.AR_X_AR_D,DWH,252692001
255480001,DWH,EDW_SOR.EDW_SOR,EDW_SOR,AU_SMY,EDW_SOR.EDW_SOR.AU_SMY,EDW_SOR.AU_SMY,EDW_SOR.EDW_STG,EDW_SOR_STG,T_MCO_AU_CUS_SHD_ITM,EDW_SOR.EDW_STG.T_MCO_AU_CUS_SHD_ITM,EDW_SOR_STG.T_MCO_AU_CUS_SHD_ITM,DWH,255480001
254033001,DWH,EDW_SOR.EDW_SOR,EDW_SOR,AU_SMY,EDW_SOR.EDW_SOR.AU_SMY,EDW_SOR.AU_SMY,EDW_SOR.EDW_STG,EDW_SOR_STG,T_AU_SMY_CCB,EDW_SOR.EDW_STG.T_AU_SMY_CCB,EDW_SOR_STG.T_AU_SMY_CCB,DWH,254033001
257215001,DWH,EDW_SOR.DWH,EDW_DWH,BF_DB_CUSTOMER_ECO,EDW_SOR.DWH.BF_DB_CUSTOMER_ECO,EDW_DWH.BF_DB_CUSTOMER_ECO,EDW_SOR.EDW_STG,EDW_SOR_STG,T_CUS,EDW_SOR.EDW_STG.T_CUS,EDW_SOR_STG.T_CUS,DWH,257215001
255655001,DWH,EDW_SOR.EDW_DMT,EDW_DMT,LOB_DIM,EDW_SOR.EDW_DMT.LOB_DIM,EDW_DMT.LOB_DIM,EDW_SOR.EDW_STG,EDW_SOR_STG,T_FIN_IND_LD_AR_MO_2,EDW_SOR.EDW_STG.T_FIN_IND_LD_AR_MO_2,EDW_SOR_STG.T_FIN_IND_LD_AR_MO_2,DWH,255655001
257484001,DWH,EDW_SOR.EDW_DMT,EDW_DMT,CST_BDG_SEG_DIM,EDW_SOR.EDW_DMT.CST_BDG_SEG_DIM,EDW_DMT.CST_BDG_SEG_DIM,EDW_SOR.EDW_STG,EDW_SOR_STG,TMP_PCA_PFT_ANL_FCT,EDW_SOR.EDW_STG.TMP_PCA_PFT_ANL_FCT,EDW_SOR_STG.TMP_PCA_PFT_ANL_FCT,DWH,257484001
251501001,DWH,EDW_SOR.DWH,EDW_DWH,KDR_CURRENCIES,EDW_SOR.DWH.KDR_CURRENCIES,EDW_DWH.KDR_CURRENCIES,EDW_SOR.EDW_STG,EDW_SOR_STG,T_KDR_ACCOUNTING_SEC_GL,EDW_SOR.EDW_STG.T_KDR_ACCOUNTING_SEC_GL,EDW_SOR_STG.T_KDR_ACCOUNTING_SEC_GL,DWH,251501001
256351001,DWH,EDW_SOR.DWH,EDW_DWH,KDR_CURRENCIES,EDW_SOR.DWH.KDR_CURRENCIES,EDW_DWH.KDR_CURRENCIES,EDW_SOR.EDW_STG,EDW_SOR_STG,T_IMT_PRC_QTN,EDW_SOR.EDW_STG.T_IMT_PRC_QTN,EDW_SOR_STG.T_IMT_PRC_QTN,DWH,256351001
257344001,DWH,EDW_SOR.DWH,EDW_DWH,BF_CUS_INFO,EDW_SOR.DWH.BF_CUS_INFO,EDW_DWH.BF_CUS_INFO,EDW_SOR.EDW_STG,EDW_SOR_STG,T_CUS,EDW_SOR.EDW_STG.T_CUS,EDW_SOR_STG.T_CUS,DWH,257344001
255772001,DWH,EDW_SOR.EDW_DMT,EDW_DMT,AR_DIM,EDW_SOR.EDW_DMT.AR_DIM,EDW_DMT.AR_DIM,EDW_SOR.EDW_STG,EDW_SOR_STG,T_TBL_RBD_CASA_SMY_LMTH,EDW_SOR.EDW_STG.T_TBL_RBD_CASA_SMY_LMTH,EDW_SOR_STG.T_TBL_RBD_CASA_SMY_LMTH,DWH,255772001
255935001,DWH,EDW_SOR.EDW_STG,EDW_SOR_STG,T_LD_PD,EDW_SOR.EDW_STG.T_LD_PD,EDW_SOR_STG.T_LD_PD,EDW_SOR.EDW_SOR,EDW_SOR,LOAN_AR,EDW_SOR.EDW_SOR.LOAN_AR,EDW_SOR.LOAN_AR,DWH,255935001
2075001,DWH,EDW_SOR.EDW_STG,EDW_SOR_STG,T_MD,EDW_SOR.EDW_STG.T_MD,EDW_SOR_STG.T_MD,EDW_SOR.EDW_SOR,EDW_SOR,RI,EDW_SOR.EDW_SOR.RI,EDW_SOR.RI,DWH,2075001
257379001,DWH,EDW_SOR.EDW_STG,EDW_SOR_STG,T_AZ_AC,EDW_SOR.EDW_STG.T_AZ_AC,EDW_SOR_STG.T_AZ_AC,EDW_SOR.EDW_SOR,EDW_SOR,AR_AVY_SHD_ITM,EDW_SOR.EDW_SOR.AR_AVY_SHD_ITM,EDW_SOR.AR_AVY_SHD_ITM,DWH,257379001
255649001,DWH,EDW_SOR.EDW_DMT,EDW_DMT,VW_OU_DIM,EDW_SOR.EDW_DMT.VW_OU_DIM,EDW_DMT.VW_OU_DIM,EDW_SOR.EDW_STG,EDW_SOR_STG,T_PFS_RBD_LD_MO_RP,EDW_SOR.EDW_STG.T_PFS_RBD_LD_MO_RP,EDW_SOR_STG.T_PFS_RBD_LD_MO_RP,DWH,255649001
255819001,DWH,EDW_SOR.EDW_STG,EDW_SOR_STG,T_MM_MONEY_MARKET_UP,EDW_SOR.EDW_STG.T_MM_MONEY_MARKET_UP,EDW_SOR_STG.T_MM_MONEY_MARKET_UP,EDW_SOR.EDW_SOR,EDW_SOR,AR_X_IP_JH,EDW_SOR.EDW_SOR.AR_X_IP_JH,EDW_SOR.AR_X_IP_JH,DWH,255819001
256024001,DWH,EDW_SOR.DWH,EDW_DWH,CMS_TINSTREPAYMENT,EDW_SOR.DWH.CMS_TINSTREPAYMENT,EDW_DWH.CMS_TINSTREPAYMENT,EDW_SOR.EDW_STG,EDW_SOR_STG,T_CMS_TINSTREPAYMENT_MAX,EDW_SOR.EDW_STG.T_CMS_TINSTREPAYMENT_MAX,EDW_SOR_STG.T_CMS_TINSTREPAYMENT_MAX,DWH,256024001
257343001,DWH,EDW_SOR.EDW_DMT,EDW_DMT,ECO_SCTR_DIM,EDW_SOR.EDW_DMT.ECO_SCTR_DIM,EDW_DMT.ECO_SCTR_DIM,EDW_SOR.EDW_STG,EDW_SOR_STG,T_CUS,EDW_SOR.EDW_STG.T_CUS,EDW_SOR_STG.T_CUS,DWH,257343001
2246007,ODS,DWH.DWH,DWH_LOGICAL,V_T24EB_SERVICE_GROUP_TCB,DWH.DWH.V_T24EB_SERVICE_GROUP_TCB,DWH_LOGICAL.V_T24EB_SERVICE_GROUP_TCB,DWH_STG.DWH_STAGING,DWH_STAGING_LOGICAL,T_EB_SERVICE_GROUP_TCB,DWH_STG.DWH_STAGING.T_EB_SERVICE_GROUP_TCB,DWH_STAGING_LOGICAL.T_EB_SERVICE_GROUP_TCB,ODS,2246007
4347007,ODS,DWH.DWH_STAGING,DWH_STG,T24S$_0139_SV_1,DWH.DWH_STAGING.T24S$_0139_SV_1,DWH_STG.T24S$_0139_SV_1,DWH.DWH,DWH_LOGICAL,T24M_0139_SV1,DWH.DWH.T24M_0139_SV1,DWH_LOGICAL.T24M_0139_SV1,ODS,4347007
1079002,ODS,DWH.DWH,DWH_LOGICAL,V_T24EB_CONTRACT_BALANCES,DWH.DWH.V_T24EB_CONTRACT_BALANCES,DWH_LOGICAL.V_T24EB_CONTRACT_BALANCES,DWH_STG.DWH_STAGING,DWH_STAGING_LOGICAL,T_EB_CONTRACT_BALANCES,DWH_STG.DWH_STAGING.T_EB_CONTRACT_BALANCES,DWH_STAGING_LOGICAL.T_EB_CONTRACT_BALANCES,ODS,1079002
3294007,ODS,DWH_STG.DWH_STAGING,DWH_STAGING_LOGICAL,T_SA_PTTHONGTIN_TCB,DWH_STG.DWH_STAGING.T_SA_PTTHONGTIN_TCB,DWH_STAGING_LOGICAL.T_SA_PTTHONGTIN_TCB,DWH.DWH,DWH_LOGICAL,SA_PTTHONGTIN_TCB,DWH.DWH.SA_PTTHONGTIN_TCB,DWH_LOGICAL.SA_PTTHONGTIN_TCB,ODS,3294007
1481002,ODS,DWH.DWH,DWH_LOGICAL,V_T24CUSTOMER,DWH.DWH.V_T24CUSTOMER,DWH_LOGICAL.V_T24CUSTOMER,DWH_STG.DWH_STAGING,DWH_STAGING_LOGICAL,T_CUSTOMER,DWH_STG.DWH_STAGING.T_CUSTOMER,DWH_STAGING_LOGICAL.T_CUSTOMER,ODS,1481002
3402007,ODS,DWH.DWH,DWH_LOGICAL,V_T24RE_CRF_SBVGL,DWH.DWH.V_T24RE_CRF_SBVGL,DWH_LOGICAL.V_T24RE_CRF_SBVGL,DWH_STG.DWH_STAGING,DWH_STAGING_LOGICAL,T_RE_CRF_SBVGL,DWH_STG.DWH_STAGING.T_RE_CRF_SBVGL,DWH_STAGING_LOGICAL.T_RE_CRF_SBVGL,ODS,3402007
