target,source,ID
EDW_SOR_STG.T_MD,EDW_DWH_STG.I$_PD_PAYMENT_DUE,EDW_DMT.AR_DIM
EDW_SOR_STG.T_MD,EDW_DWH_STG.T_PD_PAYMENT_DUE,EDW_DMT.AR_DIM
EDW_SOR_STG.T_MM,EDW_DWH_STG.I$_MM_MONEY_MARKET,EDW_DMT.AR_DIM
EDW_SOR_STG.T_MM,EDW_DWH.PURPOSE_TCB,EDW_DMT.AR_DIM
EDW_SOR_STG.T_LD_PD,EDW_DWH_STG.I$_LD_LOANS_AND_DEPOSITS,EDW_DMT.AR_DIM
EDW_SOR_STG.T_LD_PD,EDW_DWH_STG.T_LD_LOANS_AND_DEPOSITS,EDW_DMT.AR_DIM
EDW_SOR_STG.T_LD_PD,EDW_DWH_STG.T_PD_PAYMENT_DUE,EDW_DMT.AR_DIM
EDW_SOR_STG.T_LD_PD,EDW_DWH_STG.T_PURPOSE_TCB,EDW_DMT.AR_DIM
EDW_SOR_STG.T_LD_PD,EDW_DWH_STG.I$_PD_PAYMENT_DUE,EDW_DMT.AR_DIM
EDW_SOR_STG.T_LD_PD,EDW_DWH_STG.T_ACCOUNT,EDW_DMT.AR_DIM
EDW_SOR_STG.T_LD_PD,EDW_DWH_STG.T_LMM_ACCOUNT_BALANCES,EDW_DMT.AR_DIM
EDW_SOR_STG.T_AZ_AC,EDW_DWH_STG.I$_AZ_ACCOUNT,EDW_DMT.AR_DIM
EDW_SOR_STG.T_AZ_AC,EDW_DWH_STG.T_ACCOUNT,EDW_DMT.AR_DIM
EDW_SOR_STG.T_AZ_AC,EDW_DWH_STG.T_ACCOUNT_CLOSED,EDW_DMT.AR_DIM
EDW_SOR_STG.T_AZ_AC,EDW_DWH.ACCT_CAPITALISATION,EDW_DMT.AR_DIM
EDW_SOR_STG.T_AZ_AC,EDW_DWH.GROUP_CAPITALISATION,EDW_DMT.AR_DIM
EDW_SOR_STG.T_PD,EDW_DWH_STG.T_ACCOUNT,EDW_DMT.AR_DIM
EDW_SOR_STG.T_PD,EDW_DWH_STG.I$_PD_PAYMENT_DUE,EDW_DMT.AR_DIM
EDW_SOR_STG.T_PD,EDW_DWH_STG.T_LIMIT,EDW_DMT.AR_DIM
EDW_SOR_STG.T_PD,EDW_DWH_STG.T_PURPOSE_TCB,EDW_DMT.AR_DIM
EDW_SOR_STG.T_ICRD,EDW_DWH_STG.T_CARD_TYPE,EDW_DMT.AR_DIM
EDW_SOR_STG.T_ICRD,EDW_DWH.CMS_CARD,EDW_DMT.AR_DIM
EDW_SOR_STG.T_ICRD,EDW_DWH_STG.I$_INFO_CARD,EDW_DMT.AR_DIM
EDW_SOR_STG.T_ICRD,EDW_DWH_STG.T_ACCOUNT,EDW_DMT.AR_DIM
EDW_SOR_STG.T_LMT,EDW_DWH_STG.T_ACCOUNT,EDW_DMT.AR_DIM
EDW_SOR_STG.T_LMT,EDW_DWH_STG.T_LIMIT,EDW_DMT.AR_DIM
EDW_SOR_STG.T_LMT,EDW_DWH_STG.I$_LIMIT,EDW_DMT.AR_DIM
EDW_SOR_STG.T_LC,EDW_DWH_STG.I$_LETTER_OF_CREDIT,EDW_DMT.AR_DIM
EDW_SOR_STG.T_LC,EDW_DWH_STG.T_SA_SCORE_TXN,EDW_DMT.AR_DIM
EDW_SOR_STG.T_LC,EDW_DWH_STG.T_LC_TYPES,EDW_DMT.AR_DIM
EDW_SOR_STG.T_LC,EDW_DWH_STG.T_EB_ECM_XEPHANG,EDW_DMT.AR_DIM
EDW_SOR_STG.T_AC_AZ,EDW_DWH_STG.I$_AZ_ACCOUNT,EDW_DMT.AR_DIM
EDW_SOR_STG.T_AC_AZ,EDW_DWH_STG.I$_ACCOUNT,EDW_DMT.AR_DIM
EDW_SOR_STG.T_AC_AZ,EDW_DWH.PACKAGE_ACCCOUNT,EDW_DMT.AR_DIM
EDW_SOR_STG.T_AC_AZ,EDW_DWH.ACCT_CAPITALISATION,EDW_DMT.AR_DIM
EDW_SOR_STG.T_AC_AZ,EDW_DWH_STG.T_AZ_ACCOUNT,EDW_DMT.AR_DIM
EDW_SOR_STG.T_AC_AZ,EDW_DWH.INFO_CARD,EDW_DMT.AR_DIM
EDW_SOR_STG.T_AC_AZ,EDW_DWH_STG.T_ACCOUNT_CLOSED,EDW_DMT.AR_DIM
EDW_SOR_STG.T_AC_AZ,EDW_DWH_STG.T_LIMIT,EDW_DMT.AR_DIM
EDW_SOR_STG.T_AC_AZ,EDW_DWH.CMS_CARD,EDW_DMT.AR_DIM
EDW_SOR_STG.T_AC_AZ,EDW_DWH_STG.T_TKBH_AC_CLOSED_TCB,EDW_DMT.AR_DIM
EDW_SOR_STG.T_AC_AZ,EDW_DWH.GROUP_CAPITALISATION,EDW_DMT.AR_DIM
EDW_SOR_STG.T_LOS_MAINAPPLICATION,EDW_DWH.LOS_MAINAPPLICANT,EDW_DMT.AR_DIM
EDW_SOR_STG.T_LOS_MAINAPPLICATION,EDW_DWH.LOS_APPLICATION2,EDW_DMT.AR_DIM
EDW_SOR_STG.T_LOS_MAINAPPLICATION,EDW_DWH.LOS_APPLICATION,EDW_DMT.AR_DIM
EDW_SOR_STG.T_CLTR,EDW_DWH.COLLATERAL,EDW_DMT.AR_DIM
EDW_SOR_STG.T_CLTR,EDW_DWH_STG.I$_COLLATERAL_RIGHT,EDW_DMT.AR_DIM
EDW_SOR.AR_X_AR,EDW_SOR_STG.T_CLTR_UP,EDW_DMT.AR_DIM
EDW_SOR.AR_X_AR,EDW_SOR_STG.T_MM_UP,EDW_DMT.AR_DIM
EDW_SOR.AR_X_AR,EDW_SOR_STG.T_LOS_MAINAPPLICATION,EDW_DMT.AR_DIM
EDW_SOR.AR_X_AR,EDW_SOR_STG.T_AZ_AC_UP,EDW_DMT.AR_DIM
EDW_SOR.AR_X_AR,EDW_SOR_STG.T_AZ_AC,EDW_DMT.AR_DIM
EDW_SOR.AR_X_AR,EDW_SOR_STG.T_MD_UP,EDW_DMT.AR_DIM
EDW_SOR.AR_X_AR,EDW_SOR_STG.T_LD_PD_UP,EDW_DMT.AR_DIM
EDW_SOR.AR_X_AR,EDW_DWH_STG.I$_CMS_CONTRACTITEM5,EDW_DMT.AR_DIM
EDW_SOR.AR_X_AR,EDW_DWH_STG.T_ACCOUNT,EDW_DMT.AR_DIM
EDW_SOR.AR_X_AR,EDW_SOR_STG.T_KDR_CREDIT_LIMIT_UP,EDW_DMT.AR_DIM
EDW_SOR.AR_X_AR,EDW_DWH.ECM_LC_TRANSACTIONS,EDW_DMT.AR_DIM
EDW_SOR.AR_X_AR,EDW_SOR_STG.T_PD_UP,EDW_DMT.AR_DIM
EDW_SOR.AR_X_AR,EDW_SOR_STG.T_ICRD_UP,EDW_DMT.AR_DIM
EDW_SOR.AR_X_AR,EDW_SOR_STG.T_LC_UP,EDW_DMT.AR_DIM
EDW_SOR.AR_X_AR,EDW_SOR_STG.T_LMT_UP,EDW_DMT.AR_DIM
EDW_SOR.AR_X_AR,EDW_SOR_STG.T_AC_AZ_UP,EDW_DMT.AR_DIM
EDW_SOR.AR_X_AR,EDW_SOR_STG.T_CMS_ACC2CARD,EDW_DMT.AR_DIM
EDW_SOR.EMPE,EDW_SOR_STG.T_RM_SALE,EDW_DMT.AR_DIM
EDW_SOR.EMPE,EDW_SOR_STG.T_AC_AZ_UP,EDW_DMT.AR_DIM
EDW_SOR.EMPE,EDW_SOR_STG.T_AZ_AC_UP,EDW_DMT.AR_DIM
EDW_SOR.EMPE,EDW_SOR_STG.T_MM_UP,EDW_DMT.AR_DIM
EDW_SOR.EMPE,EDW_SOR_STG.T_LD_PD_UP,EDW_DMT.AR_DIM
EDW_SOR.EMPE,EDW_DWH.HRM_USER,EDW_DMT.AR_DIM
EDW_SOR.EMPE,EDW_SOR_STG.T_TL_ID,EDW_DMT.AR_DIM
EDW_SOR.INT_RATE,EDW_DWH.T24M_0136_MV1,EDW_DMT.AR_DIM
EDW_SOR.INT_RATE,EDW_DWH.T24M_0097_MV2,EDW_DMT.AR_DIM
EDW_SOR.INT_RATE,EDW_DWH_STG.I$_INTEREST_TCB,EDW_DMT.AR_DIM
EDW_SOR.INT_RATE,EDW_DWH.PERIODIC_INTEREST,EDW_DMT.AR_DIM
EDW_SOR.INT_RATE,EDW_DWH.T24M_0135_MV1,EDW_DMT.AR_DIM
EDW_SOR.INT_RATE,EDW_SOR_STG.T_PI_UP,EDW_DMT.AR_DIM
EDW_SOR.INT_RATE,EDW_DWH_STG.I$_GROUP_CREDIT_INT,EDW_DMT.AR_DIM
EDW_SOR.INT_RATE,EDW_DWH.KDR_FLOATINGRATES,EDW_DMT.AR_DIM
EDW_SOR.INT_RATE,EDW_DWH.GROUP_DEBIT_INT,EDW_DMT.AR_DIM
EDW_SOR.INT_RATE,EDW_DWH.GROUP_CREDIT_INT,EDW_DMT.AR_DIM
EDW_SOR.INT_RATE,EDW_SOR_STG.T_PIT_UP,EDW_DMT.AR_DIM
EDW_SOR.INT_RATE,EDW_DWH_STG.I$_BASIC_INTEREST,EDW_DMT.AR_DIM
EDW_SOR.INT_RATE,EDW_DWH.KDR_CURREFINDEXT,EDW_DMT.AR_DIM
EDW_SOR.INT_RATE,EDW_DWH_STG.I$_GROUP_DEBIT_INT,EDW_DMT.AR_DIM
EDW_SOR.INT_RATE,EDW_DWH.CMS_CONTRACTPROFILE,EDW_DMT.AR_DIM
EDW_SOR.INT_RATE,EDW_DWH.KDR_MATURITYCLASSES,EDW_DMT.AR_DIM
EDW_SOR.INT_RATE,EDW_DWH.BASIC_RATE_TEXT,EDW_DMT.AR_DIM
EDW_SOR.CR_FCY_AR,EDW_SOR_STG.T_KDR_SETTLEMENTLIMIT,EDW_DMT.AR_DIM
EDW_SOR.CR_FCY_AR,EDW_SOR_STG.T_KDR_LIMIT,EDW_DMT.AR_DIM
EDW_SOR.CR_FCY_AR,EDW_SOR_STG.T_LMT,EDW_DMT.AR_DIM
EDW_SOR.CR_FCY_AR,EDW_SOR_STG.T_CCB,EDW_DMT.AR_DIM
EDW_SOR_STG.T_CUS,EDW_DWH.BF_CUS_INFO,EDW_DMT.AR_DIM
EDW_SOR_STG.T_CUS,EDW_DWH.BF_DB_CUSTOMER_ECO,EDW_DMT.AR_DIM
EDW_SOR_STG.T_CUS,EDW_DMT.ECO_SCTR_DIM,EDW_DMT.AR_DIM
EDW_SOR_STG.T_CUS,EDW_DWH.SECTOR,EDW_DMT.AR_DIM
EDW_SOR_STG.T_CUS,EDW_DWH_STG.T_CUSTOMER,EDW_DMT.AR_DIM
EDW_SOR_STG.T_CUS,EDW_DWH_STG.I$_CUSTOMER,EDW_DMT.AR_DIM
EDW_SOR_STG.T_CUS,EDW_DWH_STG.I$_SECTOR,EDW_DMT.AR_DIM
EDW_SOR_STG.T_CUS,EDW_DWH.ECO_SCTR_ECO,EDW_DMT.AR_DIM
EDW_SOR_STG.T_CUS,EDW_DWH.CUSTOMER,EDW_DMT.AR_DIM
EDW_SOR_STG.T_CUS,EDW_DWH_STG.I$_CUS_ASSET_CLASS_TCB,EDW_DMT.AR_DIM
EDW_SOR_STG.T_CMS_CARD,EDW_DWH_STG.I$_CMS_CARD_TSD,EDW_DMT.AR_DIM
EDW_SOR_STG.T_DEP_DAO,EDW_DWH_STG.I$_DEPT_ACCT_OFFICER,EDW_DMT.AR_DIM
EDW_SOR_STG.T_DEP_DAO,EDW_DWH_STG.I$_DEPARTMENT_TCB,EDW_DMT.AR_DIM
EDW_SOR_STG.T_TL_ID,EDW_DWH_STG.I$_TELLER_ID,EDW_DMT.AR_DIM
EDW_SOR_STG.T_TL_ID,EDW_DWH.USERTBL,EDW_DMT.AR_DIM
EDW_SOR_STG.T_EX_USER,EDW_DWH_STG.I$_EB_EXTERNAL_USER,EDW_DMT.AR_DIM
EDW_SOR_STG.T_COM_TCB,EDW_DWH_STG.T_COMPANY,EDW_DMT.AR_DIM
EDW_SOR_STG.T_KDR_LIMIT,EDW_DWH.KDR_CREDITLIMIT,EDW_DMT.AR_DIM
EDW_SOR_STG.T_KDR_LIMIT,EDW_DWH.KDR_RKNET_CPTY,EDW_DMT.AR_DIM
EDW_SOR_STG.T_KDR_LIMIT,EDW_DWH.KDR_TCB_CPTY_T24CUST,EDW_DMT.AR_DIM
EDW_SOR_STG.T_KDR_LIMIT,EDW_DWH.KDR_CPTYDEFT,EDW_DMT.AR_DIM
EDW_SOR_STG.T_KDR_LIMIT,EDW_DWH.KDR_RKNET_INSTRUMENT,EDW_DMT.AR_DIM
EDW_SOR_STG.T_KDR_LIMIT,EDW_DWH.KDR_RKNET_CURRENCY,EDW_DMT.AR_DIM
EDW_SOR_STG.T_KDR_LIMIT,EDW_DWH.KDR_CREDITLIMITMASTER,EDW_DMT.AR_DIM
EDW_SOR_STG.T_KDR_LIMIT,EDW_DWH.KDR_RKNET_FOLDER,EDW_DMT.AR_DIM
EDW_SOR_STG.T_CMS_CONTRACT,EDW_DWH_STG.I$_CMS_CONTRACT5,EDW_DMT.AR_DIM
EDW_SOR_STG.T_ACI_EXCEPTION_AR,EDW_ADM.ACI_EXCEPTION_AR,EDW_DMT.AR_DIM
EDW_SOR_STG.T_KDR_ACCT_SMY,EDW_DWH.KDR_CPTY,EDW_DMT.AR_DIM
EDW_SOR_STG.T_KDR_ACCT_SMY,EDW_DWH.KDR_TCB_HIERARCHY,EDW_DMT.AR_DIM
EDW_SOR_STG.T_KDR_ACCT_SMY,EDW_DWH.KDR_KT_KONDOR2T24ACM,EDW_DMT.AR_DIM
EDW_SOR_STG.T_AR,EDW_SOR.IP,EDW_DMT.AR_DIM
EDW_SOR_STG.T_AR,EDW_SOR.OU,EDW_DMT.AR_DIM
EDW_SOR_STG.T_AR,EDW_SOR.PD,EDW_DMT.AR_DIM
EDW_SOR_STG.T_AR,EDW_SOR.AR,EDW_DMT.AR_DIM
EDW_SOR_STG.T_AR,EDW_SOR.CV,EDW_DMT.AR_DIM
EDW_SOR_STG.T_ACCT_CLS,EDW_DWH_STG.I$_ACCOUNT_CLOSED,EDW_DMT.AR_DIM
EDW_SOR_STG.T_CCB,EDW_DWH.CMS_COLLECTIONCENTRALBANK,EDW_DMT.AR_DIM
EDW_SOR_STG.T_CCB,EDW_DWH.INFO_CARD,EDW_DMT.AR_DIM
EDW_SOR_STG.T_KDR_DEALS_STATUS,EDW_DWH.KDR_SWAPDEALS,EDW_DMT.AR_DIM
EDW_SOR_STG.T_KDR_DEALS_STATUS,EDW_DWH.KDR_TCB_CPTY_T24CUST,EDW_DMT.AR_DIM
EDW_SOR_STG.T_KDR_DEALS_STATUS,EDW_DWH.KDR_CPTYDEFT,EDW_DMT.AR_DIM
EDW_SOR_STG.T_KDR_DEALS_STATUS,EDW_DWH.KDR_USERS,EDW_DMT.AR_DIM
EDW_SOR_STG.T_KDR_DEALS_STATUS,EDW_DWH.KDR_CURRENCIES,EDW_DMT.AR_DIM
EDW_SOR_STG.T_KDR_DEALS_STATUS,EDW_DWH.KDR_SWAPDEALSHISTT,EDW_DMT.AR_DIM
EDW_SOR_STG.T_KDR_DEALS_STATUS,EDW_DWH.KDR_TCB_REPODEAL,EDW_DMT.AR_DIM
EDW_SOR_STG.T_KDR_DEALS_STATUS,EDW_DWH.KDR_REPODEALS,EDW_DMT.AR_DIM
EDW_SOR_STG.T_KDR_DEALS_STATUS,EDW_DWH.KDR_BODEALFOKEY,EDW_DMT.AR_DIM
EDW_SOR_STG.T_KDR_DEALS_STATUS,EDW_DWH.KDR_REPOSECUSCHED,EDW_DMT.AR_DIM
EDW_SOR_STG.T_KDR_DEALS_STATUS,EDW_DWH.KDR_LOANSDEPOSITDEALS,EDW_DMT.AR_DIM
EDW_SOR_STG.T_KDR_DEALS_STATUS,EDW_DWH.KDR_SWAPLEG,EDW_DMT.AR_DIM
EDW_SOR_STG.T_KDR_DEALS_STATUS,EDW_DWH.KDR_TYPEOFINSTR,EDW_DMT.AR_DIM
EDW_SOR_STG.T_KDR_DEALS_STATUS,EDW_DWH.KDR_LO_DEPODEALSHISTT,EDW_DMT.AR_DIM
EDW_SOR_STG.T_KDR_DEALS_STATUS,EDW_DWH.KDR_REPODEALSHISTT,EDW_DMT.AR_DIM
EDW_SOR_STG.T_KDR_IAMDEALS,EDW_DWH.KDR_CURRENCIES,EDW_DMT.AR_DIM
EDW_SOR_STG.T_KDR_IAMDEALS,EDW_DWH.KDR_IAMDEALS,EDW_DMT.AR_DIM
EDW_SOR_STG.T_KDR_IAMDEALS,EDW_DWH.KDR_BODEALFOKEY,EDW_DMT.AR_DIM
EDW_SOR_STG.T_KDR_IAMDEALS,EDW_DWH.KDR_USERS,EDW_DMT.AR_DIM
EDW_SOR_STG.T_KDR_IAMDEALS,EDW_DWH.KDR_TCB_CPTY_T24CUST,EDW_DMT.AR_DIM
EDW_SOR_STG.T_CMS_CONTRACTPARAMETERS,EDW_DWH_STG.I$_CMS_CONTRACTPARAMETERS5,EDW_DMT.AR_DIM
EDW_SOR_STG.T_AZ_ACCOUNT_EB_PARAM,EDW_DWH_STG.I$_AZ_ACCOUNT,EDW_DMT.AR_DIM
EDW_SOR_STG.T_AC_GRP_CR_INT,EDW_DWH_STG.T_AZ_ACCOUNT,EDW_DMT.AR_DIM
EDW_SOR_STG.T_AC_GRP_CR_INT,EDW_DWH_STG.I$_GROUP_CREDIT_INT,EDW_DMT.AR_DIM
EDW_SOR_STG.T_AC_GRP_CR_INT,EDW_DWH_STG.T_ACCOUNT,EDW_DMT.AR_DIM
EDW_SOR_STG.T_AC_CR_INT,EDW_DWH_STG.T_ACCOUNT,EDW_DMT.AR_DIM
EDW_SOR_STG.T_AC_CR_INT,EDW_DWH_STG.I$_ACCOUNT_CREDIT_INT,EDW_DMT.AR_DIM
EDW_SOR_STG.T_AC_CR_INT,EDW_DWH_STG.T_AZ_ACCOUNT,EDW_DMT.AR_DIM
EDW_SOR_STG.T_KDR_DEALS_SCHEDULES,EDW_DWH.KDR_REPOSCHEDULE,EDW_DMT.AR_DIM
EDW_SOR_STG.T_KDR_DEALS_SCHEDULES,EDW_DWH.KDR_LOANSSCHEDULE,EDW_DMT.AR_DIM
EDW_SOR_STG.T_KDR_DEALS_SCHEDULES,EDW_DWH.KDR_SWAPSCHEDULE,EDW_DMT.AR_DIM
EDW_SOR_STG.T_EB_PARAMETER_TCB,EDW_DWH.EB_PARAMETER_TCB,EDW_DMT.AR_DIM
EDW_SOR_STG.T_AC_DR_INT,EDW_DWH_STG.T_ACCOUNT,EDW_DMT.AR_DIM
EDW_SOR_STG.T_AC_DR_INT,EDW_DWH_STG.I$_ACCOUNT_DEBIT_INT,EDW_DMT.AR_DIM
EDW_SOR_STG.T_AC_DR_INT,EDW_DWH_STG.T_AZ_ACCOUNT,EDW_DMT.AR_DIM
EDW_SOR_STG.T_AC_GRP_DR_INT,EDW_DWH_STG.I$_GROUP_DEBIT_INT,EDW_DMT.AR_DIM
EDW_SOR_STG.T_AC_GRP_DR_INT,EDW_DWH_STG.T_AZ_ACCOUNT,EDW_DMT.AR_DIM
EDW_SOR_STG.T_AC_GRP_DR_INT,EDW_DWH_STG.T_ACCOUNT,EDW_DMT.AR_DIM
EDW_SOR_STG.T_CHANGE_SKT_UP,EDW_DWH_STG.I$_CHANGE_STK_TCB,EDW_DMT.AR_DIM
EDW_SOR_STG.T_LD_UP,EDW_DWH_STG.I$_LD_LOANS_AND_DEPOSITS,EDW_DMT.AR_DIM
EDW_SOR_STG.T_RM_SALE,EDW_ADM.RM_SALE,EDW_DMT.AR_DIM
EDW_SOR_STG.T_PI_UP,EDW_DWH_STG.I$_PERIODIC_INTEREST,EDW_DMT.AR_DIM
EDW_SOR_STG.T_PIT_UP,EDW_DWH_STG.I$_PERIODIC_INTEREST_TCB,EDW_DMT.AR_DIM
EDW_DMT.ECO_SCTR_DIM,EDW_SOR_STG.T_ECO_SCTR_HIER,EDW_DMT.AR_DIM
EDW_SOR.OU,EDW_SOR_STG.T_COM_TCB,EDW_DMT.AR_DIM
EDW_SOR.OU,EDW_SOR_STG.T_DEP_DAO,EDW_DMT.AR_DIM
EDW_SOR_STG.T_ECO_SCTR_HIER,EDW_ADM.TBL_ECO_SCTR_HIER,EDW_DMT.AR_DIM
EDW_DMT.CST_DIM,EDW_SOR_STG.T_DMT_CST_LMT,EDW_DMT.CST_DIM
EDW_DMT.CST_DIM,EDW_SOR_STG.T_DMT_CST_MKG_SEG,EDW_DMT.CST_DIM
EDW_DMT.CST_DIM,EDW_SOR.CTY,EDW_DMT.CST_DIM
EDW_DMT.CST_DIM,EDW_SOR_STG.T_DMT_CST_ANL,EDW_DMT.CST_DIM
EDW_DMT.CST_DIM,EDW_SOR.CV,EDW_DMT.CST_DIM
EDW_SOR_STG.T_DMT_CST_LMT,EDW_SOR.CR_FCY_AR,EDW_DMT.CST_DIM
EDW_SOR_STG.T_DMT_CST_LMT,EDW_SOR.CV,EDW_DMT.CST_DIM
EDW_SOR_STG.T_DMT_CST_LMT,EDW_SOR.AR,EDW_DMT.CST_DIM
EDW_SOR_STG.T_DMT_CST_MKG_SEG,EDW_SOR.IP_X_GRP,EDW_DMT.CST_DIM
EDW_SOR_STG.T_DMT_CST_MKG_SEG,EDW_SOR.IP,EDW_DMT.CST_DIM
EDW_SOR.CTY,EDW_DWH.CURRENCY,EDW_DMT.CST_DIM
EDW_SOR.CTY,EDW_DWH.CMS_DIC_COUNTRY,EDW_DMT.CST_DIM
EDW_SOR_STG.T_DMT_CST_ANL,EDW_SOR.IP_X_IP,EDW_DMT.CST_DIM
EDW_SOR_STG.T_DMT_CST_ANL,EDW_SOR.OU_GEO,EDW_DMT.CST_DIM
EDW_SOR_STG.T_DMT_CST_ANL,EDW_SOR.ORG,EDW_DMT.CST_DIM
EDW_SOR_STG.T_DMT_CST_ANL,EDW_SOR.IDV,EDW_DMT.CST_DIM
EDW_SOR_STG.T_DMT_CST_ANL,EDW_SOR.IP,EDW_DMT.CST_DIM
EDW_SOR_STG.T_DMT_CST_ANL,EDW_SOR.CV,EDW_DMT.CST_DIM
EDW_SOR_STG.T_DMT_CST_ANL,EDW_SOR.CST,EDW_DMT.CST_DIM
EDW_SOR_STG.T_DMT_CST_ANL,EDW_SOR.OU,EDW_DMT.CST_DIM
EDW_SOR_STG.T_DMT_CST_ANL,EDW_SOR.IP_X_GRP,EDW_DMT.CST_DIM
EDW_SOR.CV,EDW_DWH_STG.T_CUSTOMER_STATUS,EDW_DMT.CST_DIM
EDW_SOR.CV,EDW_DWH.CMS_DIC_RESPCODE,EDW_DMT.CST_DIM
EDW_SOR.CV,EDW_DWH.LD_TTNPP,EDW_DMT.CST_DIM
EDW_SOR.CV,EDW_DWH_STG.I$_INDUSTRY,EDW_DMT.CST_DIM
EDW_SOR.CV,EDW_DWH.INDUSTRY_GSO_TCB,EDW_DMT.CST_DIM
EDW_SOR.CV,EDW_DWH.KDR_PORTFOLIOS,EDW_DMT.CST_DIM
EDW_SOR.CV,EDW_DWH_STG.I$_LC_PRODUCT_TYPES_TCB,EDW_DMT.CST_DIM
EDW_SOR.CV,EDW_DWH.CMS_REFERENCEENTRY,EDW_DMT.CST_DIM
EDW_SOR.CV,EDW_DWH.KDR_DANGKY_CV_TYPE,EDW_DMT.CST_DIM
EDW_SOR.CV,EDW_SOR_STG.T_CMS_ACCOUNT,EDW_DMT.CST_DIM
EDW_SOR.CV,EDW_DWH.KDR_CHARTOFACCOUNT,EDW_DMT.CST_DIM
EDW_SOR.CV,EDW_DWH.ECM_LIST_ATM,EDW_DMT.CST_DIM
EDW_SOR.CV,EDW_DWH_STG.T_RE_TXN_CODE,EDW_DMT.CST_DIM
EDW_SOR.CV,EDW_DWH_STG.T_TRANSACTION_CODE,EDW_DMT.CST_DIM
EDW_SOR.CV,EDW_DWH.KDR_FOLDERS,EDW_DMT.CST_DIM
EDW_SOR.CV,EDW_DWH.CMS_REFERENCECRD_STAT,EDW_DMT.CST_DIM
EDW_SOR.CV,EDW_DWH.CMS_REFERENCECARDSIGN,EDW_DMT.CST_DIM
EDW_SOR.CV,EDW_DWH.KDR_FLOATINGRATES,EDW_DMT.CST_DIM
EDW_SOR.CV,EDW_DWH.CMS_CONTRACTSTATEREFERENCE,EDW_DMT.CST_DIM
EDW_SOR.CV,EDW_DWH.KDR_ACCOUNTINGGROUP,EDW_DMT.CST_DIM
EDW_SOR.CV,EDW_DWH_STG.I$_LOAICP,EDW_DMT.CST_DIM
EDW_SOR.CV,EDW_DWH.KDR_KDBCHOICESVALUES,EDW_DMT.CST_DIM
EDW_SOR.CV,EDW_DWH_STG.I$_CT_CERTIFICATE_TYPE_TCB,EDW_DMT.CST_DIM
EDW_SOR.CV,EDW_DWH_STG.T_GD_POLICY_TCB,EDW_DMT.CST_DIM
EDW_SOR.CV,EDW_DWH_STG.I$_RE_INDUSTRY_TCB,EDW_DMT.CST_DIM
EDW_SOR.CV,EDW_DWH_STG.I$_SECTOR,EDW_DMT.CST_DIM
EDW_SOR.CV,EDW_DWH.CMS_DIC_TRANCODE,EDW_DMT.CST_DIM
EDW_SOR.CV,EDW_DWH_STG.I$_CARD_TYPE,EDW_DMT.CST_DIM
EDW_SOR.CV,EDW_DWH.LOS_DYNAMICCOMBO,EDW_DMT.CST_DIM
EDW_SOR.CV,EDW_DWH_STG.I$_CUSTOMER,EDW_DMT.CST_DIM
EDW_SOR.CV,EDW_DWH.CMS_CONTRACTTYPE,EDW_DMT.CST_DIM
EDW_SOR.CV,EDW_DWH.KDR_KDBCHOICES,EDW_DMT.CST_DIM
EDW_SOR.CV,EDW_DWH.KDR_KDBFIELDST,EDW_DMT.CST_DIM
EDW_SOR.CV,EDW_DWH.KDR_RKNET_INSTRUMENT,EDW_DMT.CST_DIM
EDW_SOR.CV,EDW_DWH_STG.I$_CO_LOAITSDB,EDW_DMT.CST_DIM
EDW_SOR.CV,EDW_DWH_STG.I$_CO_PTQLTSDB,EDW_DMT.CST_DIM
EDW_SOR.CV,EDW_DWH_STG.I$_LIMIT_REFERENCE,EDW_DMT.CST_DIM
EDW_SOR.CV,EDW_DWH_STG.I$_CO_LOAITSDB_DETAIL,EDW_DMT.CST_DIM
EDW_SOR.CV,EDW_DWH.CMS_DIC_TRANREASON,EDW_DMT.CST_DIM
EDW_SOR.CV,EDW_DWH_STG.I$_LC_TYPES,EDW_DMT.CST_DIM
EDW_SOR.CV,EDW_DWH.KDR_BRANCHES,EDW_DMT.CST_DIM
EDW_SOR.CV,EDW_DWH.KDR_TYPEOFINSTR,EDW_DMT.CST_DIM
EDW_SOR.CV,EDW_DWH_STG.T_LD_PROGRAM,EDW_DMT.CST_DIM
EDW_SOR.CV,EDW_DWH_STG.I$_TRANGTHAI,EDW_DMT.CST_DIM
EDW_SOR.CV,EDW_DWH.KDR_FUTURES,EDW_DMT.CST_DIM
EDW_SOR.CV,EDW_DWH.KDR_MARKETST,EDW_DMT.CST_DIM
EDW_SOR.CV,EDW_DWH_STG.I$_FT_TXN_TYPE_CONDITION,EDW_DMT.CST_DIM
EDW_SOR.CV,EDW_DWH_STG.I$_COLLATERAL_CODE,EDW_DMT.CST_DIM
EDW_SOR.CV,EDW_SOR_STG.T_CMS_DIC_RESPCODE,EDW_DMT.CST_DIM
EDW_SOR.CV,EDW_DWH.KDR_CPTYDEFT,EDW_DMT.CST_DIM
EDW_SOR.CV,EDW_DWH_STG.I$_PHONGTOA_TCB,EDW_DMT.CST_DIM
EDW_SOR.CV,EDW_DWH_STG.I$_CT_CATEGORY_TCB,EDW_DMT.CST_DIM
EDW_SOR.CV,EDW_DWH.EB_LOANS_PURPOSE_TCB,EDW_DMT.CST_DIM
EDW_SOR.CV,EDW_DWH.TD_KVRRTYPE,EDW_DMT.CST_DIM
